Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
PAULO,2018-07-21 14:42:23,00:21:43,,Naruto: Temporada 1: White Past: Hidden Ambition (Episódio 17),,Android DefaultWidevineL3Phone Android Phone,00:21:38,00:21:38,BR (Brazil)
PAULO,2018-07-20 23:31:50,00:07:46,,Naruto: Temporada 1: The Broken Seal (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:21:37,00:21:37,BR (Brazil)
PAULO,2018-07-20 22:59:22,00:24:15,,Dr. House: Temporada 7: A Pox on Our House (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:43:21,00:43:21,BR (Brazil)
PAULO,2018-07-20 19:31:54,00:18:41,,Dr. House: Temporada 7: A Pox on Our House (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:19:08,Not latest view,BR (Brazil)
PAULO,2018-07-20 18:47:23,00:42:51,,Dr. House: Temporada 7: Office Politics (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-07-20 18:41:51,00:05:29,,Dr. House: Temporada 7: Unplanned Parenthood (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:43:22,00:43:22,BR (Brazil)
PAULO,2018-07-20 00:05:04,00:36:51,,Dr. House: Temporada 7: Unplanned Parenthood (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:37:56,Not latest view,BR (Brazil)
PAULO,2018-07-18 18:44:16,00:00:15,,Dr. House: Temporada 7: Unplanned Parenthood (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:00:14,Not latest view,BR (Brazil)
PAULO,2018-07-18 18:01:32,00:42:40,,Dr. House: Temporada 7: Massage Therapy (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:43:07,00:43:07,BR (Brazil)
PAULO,2018-07-17 22:29:31,00:13:53,,Naruto: Temporada 1: The Broken Seal (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:13:52,Not latest view,BR (Brazil)
PAULO,2018-07-17 22:05:30,00:21:56,,Naruto: Temporada 1: Zero Visibility: The Sharingan Shatters (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:21:43,00:21:43,BR (Brazil)
PAULO,2018-07-17 22:03:19,00:02:07,,"Naruto: Temporada 1: The Number One Hyperactive, Knucklehead Ninja Joins the Fight!! (Episódio 14)",,Android DefaultWidevineL3Phone Android Phone,00:21:38,00:21:38,BR (Brazil)
PAULO,2018-07-17 20:49:37,00:34:05,,Dr. House: Temporada 7: Unwritten (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:42:07,00:42:07,BR (Brazil)
PAULO,2018-07-17 02:48:39,00:07:35,,Dr. House: Temporada 7: Unwritten (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:08:02,Not latest view,BR (Brazil)
PAULO,2018-07-17 02:20:12,00:28:23,,Dr. House: Temporada 7: Selfish (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:43:18,00:43:18,BR (Brazil)
PAULO,2018-07-16 01:16:04,00:17:39,,"Naruto: Temporada 1: The Number One Hyperactive, Knucklehead Ninja Joins the Fight!! (Episódio 14)",,Android DefaultWidevineL3Phone Android Phone,00:19:40,Not latest view,BR (Brazil)
PAULO,2018-07-15 00:50:42,00:06:56,,Dr. House: Temporada 7: Selfish (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:14:56,Not latest view,BR (Brazil)
PAULO,2018-07-14 19:55:16,00:02:01,,"Naruto: Temporada 1: The Number One Hyperactive, Knucklehead Ninja Joins the Fight!! (Episódio 14)",,Android DefaultWidevineL3Phone Android Phone,00:02:01,Not latest view,BR (Brazil)
PAULO,2018-07-14 19:34:43,00:21:36,,Naruto: Temporada 1: Haku's Secret Jutsu: Crystal Ice Mirrors (Episódio 13),,Android DefaultWidevineL3Phone Android Phone,00:21:36,00:21:36,BR (Brazil)
PAULO,2018-07-14 19:18:46,00:15:46,,Naruto: Temporada 1: Battle on the Bridge!  Zabuza Returns!! (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:21:37,00:21:37,BR (Brazil)
PAULO,2018-07-14 15:23:12,00:07:32,,Dr. House: Temporada 7: Selfish (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:08:00,Not latest view,BR (Brazil)
PAULO,2018-07-14 14:42:26,00:40:35,,Dr. House: Temporada 7: Now What? (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:41:06,00:41:06,BR (Brazil)
PAULO,2018-07-14 03:52:46,00:00:42,,Dr. House: Temporada 7: Now What? (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:00:42,Not latest view,BR (Brazil)
PAULO,2018-07-14 03:05:14,00:44:21,,Dr. House: Temporada 6: Help Me (Episódio 22),,Android DefaultWidevineL3Phone Android Phone,00:44:21,00:44:21,BR (Brazil)
PAULO,2018-07-14 00:59:47,00:43:31,,Dr. House: Temporada 6: Baggage (Episódio 21),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-07-14 00:33:53,00:23:08,,Dr. House: Temporada 6: The Choice (Episódio 20),,Android DefaultWidevineL3Phone Android Phone,00:43:23,00:43:23,BR (Brazil)
PAULO,2018-07-14 00:29:13,00:05:57,,Naruto: Temporada 1: Battle on the Bridge!  Zabuza Returns!! (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:05:57,Not latest view,BR (Brazil)
PAULO,2018-07-14 00:15:35,00:13:26,,Naruto: Temporada 1: The Forest of Chakra (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:37,00:21:37,BR (Brazil)
PAULO,2018-07-13 00:02:40,00:18:53,,Dr. House: Temporada 6: The Choice (Episódio 20),,Android DefaultWidevineL3Phone Android Phone,00:20:50,Not latest view,BR (Brazil)
PAULO,2018-07-12 23:41:29,00:01:32,,Dr. House: Temporada 6: The Choice (Episódio 20),,Android DefaultWidevineL3Phone Android Phone,00:01:32,Not latest view,BR (Brazil)
PAULO,2018-07-12 23:20:17,00:15:09,,Dr. House: Temporada 6: Open and Shut (Episódio 19),,Android DefaultWidevineL3Phone Android Phone,00:43:19,00:43:19,BR (Brazil)
PAULO,2018-07-12 18:46:02,00:13:16,,Dr. House: Temporada 6: Open and Shut (Episódio 19),,Android DefaultWidevineL3Phone Android Phone,00:28:11,Not latest view,BR (Brazil)
PAULO,2018-07-12 18:39:04,00:08:11,,Naruto: Temporada 1: The Forest of Chakra (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:08:11,Not latest view,BR (Brazil)
PAULO,2018-07-12 18:18:46,00:21:37,,Naruto: Temporada 1: Kakashi: Sharingan Warrior (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:21:36,00:21:36,BR (Brazil)
PAULO,2018-07-12 05:39:48,00:21:32,,Naruto: Temporada 1: The Oath of Pain (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:21:33,00:21:33,BR (Brazil)
PAULO,2018-07-12 05:19:25,00:21:37,,Naruto: Temporada 1: The Assassin of the Mist! (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:21:38,00:21:38,BR (Brazil)
PAULO,2018-07-12 04:59:06,00:21:38,,Naruto: Temporada 1: A Dangerous Mission! Journey to the Land of Waves! (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:21:37,00:21:37,BR (Brazil)
PAULO,2018-07-12 04:38:45,00:21:38,,Naruto: Temporada 1: You Failed! Kakashi's Final Decision (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:21:38,00:21:38,BR (Brazil)
PAULO,2018-07-12 02:22:37,00:22:07,,Naruto: Temporada 1: Pass or Fail: Survival Test (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:21:34,00:21:34,BR (Brazil)
PAULO,2018-07-12 02:00:31,00:20:18,,Naruto: Temporada 1: Sasuke and Sakura: Friends or Foes? (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:38,00:21:38,BR (Brazil)
PAULO,2018-07-12 01:38:29,00:23:12,,Naruto: Temporada 1: My Name Is Konohamaru! (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:12,Not latest view,BR (Brazil)
PAULO,2018-07-12 01:15:55,00:22:11,,Naruto: Temporada 1: Enter: Naruto Uzumaki! (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:12,Not latest view,BR (Brazil)
PAULO,2018-07-11 20:16:54,00:14:37,,Dr. House: Temporada 6: Open and Shut (Episódio 19),,Android DefaultWidevineL3Phone Android Phone,00:14:58,Not latest view,BR (Brazil)
PAULO,2018-07-11 19:36:52,00:35:27,,Dr. House: Temporada 6: Knight Fall (Episódio 18),,Android DefaultWidevineL3Phone Android Phone,00:43:21,00:43:21,BR (Brazil)
PAULO,2018-07-10 00:37:28,00:07:25,,Dr. House: Temporada 6: Knight Fall (Episódio 18),,Android DefaultWidevineL3Phone Android Phone,00:07:53,Not latest view,BR (Brazil)
PAULO,2018-07-09 23:51:54,00:43:03,,Dr. House: Temporada 6: Lockdown (Episódio 17),,Android DefaultWidevineL3Phone Android Phone,00:43:31,00:43:31,BR (Brazil)
PAULO,2018-07-09 22:47:28,00:42:58,,Dr. House: Temporada 6: Black Hole (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:43:19,00:43:19,BR (Brazil)
PAULO,2018-07-09 22:39:17,00:08:07,,Dr. House: Temporada 6: Private Lives (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:43:18,00:43:18,BR (Brazil)
PAULO,2018-07-09 00:18:42,00:28:40,,Dr. House: Temporada 6: Private Lives (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:35:13,Not latest view,BR (Brazil)
PAULO,2018-07-08 20:53:30,00:06:25,,Dr. House: Temporada 6: Private Lives (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:06:43,Not latest view,BR (Brazil)
PAULO,2018-07-08 20:04:25,00:42:54,,Dr. House: Temporada 6: 5 to 9 (Episódio 14),,Android DefaultWidevineL3Phone Android Phone,00:43:23,00:43:23,BR (Brazil)
PAULO,2018-07-08 19:21:10,00:43:03,,Dr. House: Temporada 6: Moving the Chains (Episódio 13),,Android DefaultWidevineL3Phone Android Phone,00:43:31,00:43:31,BR (Brazil)
PAULO,2018-07-08 19:07:59,00:13:06,,Dr. House: Temporada 6: Remorse (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:43:19,00:43:19,BR (Brazil)
PAULO,2018-07-08 17:15:07,00:11:57,,Dr. House: Temporada 6: Remorse (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:30:14,Not latest view,BR (Brazil)
PAULO,2018-07-08 02:47:42,00:17:56,,Dr. House: Temporada 6: Remorse (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:18:25,Not latest view,BR (Brazil)
PAULO,2018-07-08 02:33:17,00:14:22,,Dr. House: Temporada 6: The Down Low (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:43:06,00:43:06,BR (Brazil)
PAULO,2018-07-07 23:14:03,00:28:24,,Dr. House: Temporada 6: The Down Low (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:28:45,Not latest view,BR (Brazil)
PAULO,2018-07-07 22:53:18,00:20:42,,Dr. House: Temporada 6: Wilson (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:43:18,00:43:18,BR (Brazil)
PAULO,2018-07-07 00:36:32,00:22:15,,Dr. House: Temporada 6: Wilson (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:41,Not latest view,BR (Brazil)
PAULO,2018-07-06 23:51:08,00:42:54,,Dr. House: Temporada 6: Ignorance Is Bliss (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:43:23,00:43:23,BR (Brazil)
PAULO,2018-07-06 23:39:31,00:11:33,,Dr. House: Temporada 6: Teamwork (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:43:16,00:43:16,BR (Brazil)
PAULO,2018-07-06 17:30:51,00:31:16,,Dr. House: Temporada 6: Teamwork (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:31:44,Not latest view,BR (Brazil)
PAULO,2018-07-06 16:47:53,00:42:52,,Dr. House: Temporada 6: Known Unknowns (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-07-06 15:44:29,00:42:41,,Dr. House: Temporada 6: Brave Heart (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:43:10,00:43:10,BR (Brazil)
PAULO,2018-07-06 15:01:47,00:42:28,,Dr. House: Temporada 6: Instant Karma (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:42:55,00:42:55,BR (Brazil)
PAULO,2018-07-06 00:27:10,00:42:45,,Dr. House: Temporada 6: The Tyrant (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:43:12,00:43:12,BR (Brazil)
PAULO,2018-07-06 00:05:54,00:19:27,,Dr. House: Temporada 6: Epic Fail (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-07-05 21:55:14,00:23:25,,Dr. House: Temporada 6: Epic Fail (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:23:54,Not latest view,BR (Brazil)
PAULO,2018-07-05 21:11:17,00:43:52,,Dr. House: Temporada 6: Broken: Parte 2 (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:43:52,00:43:52,BR (Brazil)
PAULO,2018-07-05 20:41:53,00:29:18,,Dr. House: Temporada 6: Broken: Parte 1 (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:44:04,00:44:04,BR (Brazil)
PAULO,2018-07-05 19:15:54,00:14:50,,Dr. House: Temporada 6: Broken: Parte 1 (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:14:50,Not latest view,BR (Brazil)
PAULO,2018-07-05 18:30:47,00:43:05,,Dr. House: Temporada 5: Both Sides Now (Episódio 24),,Android DefaultWidevineL3Phone Android Phone,00:43:46,00:43:46,BR (Brazil)
PAULO,2018-07-05 03:45:22,00:00:13,,Dr. House: Temporada 5: Both Sides Now (Episódio 24),,Android DefaultWidevineL3Phone Android Phone,00:00:13,Not latest view,BR (Brazil)
PAULO,2018-07-05 03:02:25,00:42:52,,Dr. House: Temporada 5: Under My Skin (Episódio 23),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-07-05 02:26:23,00:35:57,,Dr. House: Temporada 5: House Divided (Episódio 22),,Android DefaultWidevineL3Phone Android Phone,00:43:17,00:43:17,BR (Brazil)
PAULO,2018-07-04 20:46:35,00:07:08,,Dr. House: Temporada 5: House Divided (Episódio 22),,Android DefaultWidevineL3Phone Android Phone,00:07:22,Not latest view,BR (Brazil)
PAULO,2018-07-04 20:02:55,00:42:56,,Dr. House: Temporada 5: Saviors (Episódio 21),,Android DefaultWidevineL3Phone Android Phone,00:43:16,00:43:16,BR (Brazil)
PAULO,2018-07-04 16:02:32,00:43:58,,Dr. House: Temporada 5: Simple Explanation (Episódio 20),,Android DefaultWidevineL3Phone Android Phone,00:43:25,00:43:25,BR (Brazil)
PAULO,2018-07-04 15:16:25,00:42:42,,Dr. House: Temporada 5: Locked In (Episódio 19),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-06-30 02:05:39,00:00:18,,Dr. House: Temporada 5: Locked In (Episódio 19),,Android DefaultWidevineL3Phone Android Phone,00:00:18,Not latest view,BR (Brazil)
PAULO,2018-06-30 01:11:52,00:42:49,,Dr. House: Temporada 5: Here Kitty (Episódio 18),,Android DefaultWidevineL3Phone Android Phone,00:43:18,00:43:18,BR (Brazil)
PAULO,2018-06-30 00:29:15,00:42:09,,Dr. House: Temporada 5: The Social Contract (Episódio 17),,Android DefaultWidevineL3Phone Android Phone,00:43:17,00:43:17,BR (Brazil)
PAULO,2018-06-29 20:45:38,00:00:43,,Dr. House: Temporada 5: The Social Contract (Episódio 17),,Android DefaultWidevineL3Phone Android Phone,00:00:43,Not latest view,BR (Brazil)
PAULO,2018-06-29 19:59:55,00:42:54,,Dr. House: Temporada 5: The Softer Side (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:43:16,00:43:16,BR (Brazil)
PAULO,2018-06-29 19:44:21,00:09:42,,Dr. House: Temporada 5: Unfaithful (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:43:15,00:43:15,BR (Brazil)
PAULO,2018-06-29 15:54:23,00:33:16,,Dr. House: Temporada 5: Unfaithful (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:33:35,Not latest view,BR (Brazil)
PAULO,2018-06-29 15:19:31,00:31:50,,Dr. House: Temporada 5: The Greater Good (Episódio 14),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-06-29 02:25:51,00:11:10,,Dr. House: Temporada 5: The Greater Good (Episódio 14),,Android DefaultWidevineL3Phone Android Phone,00:11:37,Not latest view,BR (Brazil)
PAULO,2018-06-29 01:42:56,00:42:48,,Dr. House: Temporada 5: Big Baby (Episódio 13),,Android DefaultWidevineL3Phone Android Phone,00:43:17,00:43:17,BR (Brazil)
PAULO,2018-06-29 00:59:53,00:42:50,,Dr. House: Temporada 5: Painless (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:43:18,00:43:18,BR (Brazil)
PAULO,2018-06-28 00:19:14,00:42:47,,Dr. House: Temporada 5: Joy to the World (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:43:15,00:43:15,BR (Brazil)
PAULO,2018-06-25 23:56:32,00:42:37,,Dr. House: Temporada 5: Let Them Eat Cake (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:43:05,00:43:05,BR (Brazil)
PAULO,2018-06-25 23:09:45,00:44:45,,Dr. House: Temporada 5: Last Resort (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:49:20,00:49:20,BR (Brazil)
PAULO,2018-06-25 21:14:31,00:04:13,,Dr. House: Temporada 5: Last Resort (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:04:36,Not latest view,BR (Brazil)
PAULO,2018-06-25 20:56:26,00:17:58,,Dr. House: Temporada 5: Emancipation (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:43:14,00:43:14,BR (Brazil)
PAULO,2018-06-25 17:38:34,00:00:15,,Dragon Ball Z: A Batalha dos Deuses,,Android DefaultWidevineL3Phone Android Phone,00:00:15,00:00:15,BR (Brazil)
PAULO,2018-06-24 20:28:43,00:07:14,,Dr. House: Temporada 5: Emancipation (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:25:17,Not latest view,BR (Brazil)
PAULO,2018-06-24 20:07:29,00:17:36,,Dr. House: Temporada 5: Emancipation (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:18:04,Not latest view,BR (Brazil)
PAULO,2018-06-24 19:22:42,00:40:26,,Dr. House: Temporada 5: The Itch (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:43:19,00:43:19,BR (Brazil)
PAULO,2018-06-24 00:14:31,00:02:26,,Dr. House: Temporada 5: The Itch (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:02:53,Not latest view,BR (Brazil)
PAULO,2018-06-23 23:26:33,00:42:43,,Dr. House: Temporada 5: Joy (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:43:11,00:43:11,BR (Brazil)
PAULO,2018-06-23 22:44:16,00:39:47,,Dr. House: Temporada 5: Lucky Thirteen (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:43:21,00:43:21,BR (Brazil)
PAULO,2018-06-23 18:59:05,00:03:13,,Dr. House: Temporada 5: Lucky Thirteen (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:03:41,Not latest view,BR (Brazil)
PAULO,2018-06-23 18:01:31,00:43:14,,Dr. House: Temporada 5: Birthmarks (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-06-23 17:34:42,00:21:58,,Dr. House: Temporada 5: Adverse Events (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:43:20,00:43:20,BR (Brazil)
PAULO,2018-06-22 21:09:30,00:20:53,,Dr. House: Temporada 5: Adverse Events (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:22,Not latest view,BR (Brazil)
PAULO,2018-06-22 20:32:42,00:36:44,,Dr. House: Temporada 5: Not Cancer (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:43:07,00:43:07,BR (Brazil)
PAULO,2018-06-22 16:18:09,00:06:27,,Dr. House: Temporada 5: Not Cancer (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:06:25,Not latest view,BR (Brazil)
PAULO,2018-06-22 15:30:09,00:42:23,,Dr. House: Temporada 5: Dying Changes Everything (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:42:53,00:42:53,BR (Brazil)
PAULO,2018-06-22 15:22:17,00:07:49,,Dr. House: Temporada 4: Wilson's Heart (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:43:21,00:43:21,BR (Brazil)
PAULO,2018-06-20 23:27:13,00:35:07,,Dr. House: Temporada 4: Wilson's Heart (Episódio 16),,Android DefaultWidevineL3Phone Android Phone,00:35:33,Not latest view,BR (Brazil)
PAULO,2018-06-20 22:57:27,00:29:13,,Dr. House: Temporada 4: House's Head (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:42:51,00:42:51,BR (Brazil)
PAULO,2018-06-20 02:32:27,00:13:17,,Dr. House: Temporada 4: House's Head (Episódio 15),,Android DefaultWidevineL3Phone Android Phone,00:13:45,Not latest view,BR (Brazil)
PAULO,2018-06-20 01:32:40,00:42:59,,Dr. House: Temporada 4: Living the Dream (Episódio 14),,Android DefaultWidevineL3Phone Android Phone,00:43:21,00:43:21,BR (Brazil)
PAULO,2018-06-20 00:49:48,00:42:48,,Dr. House: Temporada 4: No More Mr. Nice Guy (Episódio 13),,Android DefaultWidevineL3Phone Android Phone,00:43:14,00:43:14,BR (Brazil)
PAULO,2018-06-18 21:34:54,00:31:17,,Dr. House: Temporada 4: Don't Ever Change (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:43:13,00:43:13,BR (Brazil)
PAULO,2018-06-18 21:17:44,00:11:44,,Dr. House: Temporada 4: Don't Ever Change (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:12:04,Not latest view,BR (Brazil)
PAULO,2018-06-18 20:31:02,00:42:53,,Dr. House: Temporada 4: Frozen (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:43:22,00:43:22,BR (Brazil)
PAULO,2018-06-18 20:17:15,00:13:43,,Dr. House: Temporada 4: It's A Wonderful Lie (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:43:16,00:43:16,BR (Brazil)
PAULO,2018-06-18 02:50:52,00:29:06,,Dr. House: Temporada 4: It's A Wonderful Lie (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:29:34,Not latest view,BR (Brazil)
PAULO,2018-06-18 02:28:10,00:22:39,,Dr. House: Temporada 4: Games (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:43:19,00:43:19,BR (Brazil)
